0,45,92,137,176,215,266,307,342,389,446,477,500,529,594,627,676,717,756,803,836,879,906,949,986,1029,1058,1097,1150,1193,1250,1303,1342,1385,1420,1465,1510,1549,1600,1647,1686,1725,1762,1799,1844,1877,1918,1957,1994,2035,2066,2109,2152,2215,2266,2307,2342,2397,2442,2501,2542,2591,2640,2675,2720,2779,2814,2865,2896,2921,2952,3003,3040,3075,3106,3153,3192,3233,3274,3305,3342,3373,3416,3453,3488,3539,3582,3633,3662,3707,3762,3797,3840,3883,3922,3971,4016,4059,4106,4151
0.0,42.0,56.0,66.0,54.0,54.0,56.0,66.0,66.0,76.0,50.0,34.0,56.0,80.0,68.0,56.0,52.0,54.0,74.0,32.0,54.0,42.0,58.0,48.0,50.0,64.0,54.0,68.0,54.0,60.0,60.0,46.0,58.0,46.0,64.0,60.0,62.0,62.0,74.0,74.0,62.0,48.0,48.0,56.0,52.0,44.0,74.0,40.0,40.0,50.0,70.0,78.0,78.0,62.0,76.0,58.0,62.0,60.0,86.0,68.0,52.0,60.0,38.0,56.0,62.0,34.0,62.0,58.0,48.0,54.0,74.0,56.0,54.0,50.0,58.0,66.0,40.0,76.0,42.0,48.0,62.0,62.0,60.0,62.0,74.0,66.0,74.0,48.0,60.0,58.0,46.0,74.0,70.0,34.0,68.0,48.0,62.0,62.0,72.0,46.0
42.0,0.0,62.0,68.0,72.0,64.0,62.0,68.0,84.0,78.0,60.0,40.0,66.0,82.0,70.0,78.0,78.0,76.0,84.0,54.0,68.0,44.0,76.0,50.0,68.0,66.0,76.0,90.0,80.0,74.0,82.0,64.0,60.0,64.0,74.0,62.0,64.0,76.0,84.0,76.0,72.0,62.0,66.0,78.0,62.0,70.0,76.0,46.0,58.0,68.0,80.0,80.0,100.0,88.0,78.0,60.0,84.0,62.0,88.0,78.0,78.0,66.0,68.0,58.0,72.0,60.0,88.0,64.0,50.0,68.0,76.0,66.0,56.0,68.0,84.0,76.0,58.0,78.0,68.0,74.0,64.0,72.0,74.0,72.0,80.0,68.0,76.0,66.0,70.0,92.0,72.0,76.0,72.0,44.0,70.0,54.0,64.0,76.0,74.0,64.0
56.0,62.0,0.0,58.0,66.0,58.0,60.0,66.0,78.0,80.0,54.0,50.0,60.0,84.0,68.0,72.0,72.0,70.0,78.0,52.0,62.0,34.0,70.0,32.0,62.0,64.0,70.0,84.0,74.0,60.0,76.0,58.0,46.0,58.0,68.0,68.0,62.0,70.0,78.0,74.0,66.0,56.0,60.0,72.0,56.0,64.0,74.0,56.0,44.0,62.0,74.0,78.0,94.0,82.0,76.0,58.0,78.0,48.0,86.0,72.0,72.0,68.0,62.0,56.0,66.0,54.0,82.0,58.0,40.0,62.0,74.0,56.0,54.0,62.0,78.0,70.0,48.0,76.0,62.0,68.0,62.0,66.0,68.0,66.0,62.0,66.0,74.0,60.0,52.0,86.0,66.0,74.0,70.0,54.0,68.0,52.0,66.0,58.0,72.0,54.0
66.0,68.0,58.0,0.0,68.0,68.0,66.0,64.0,80.0,82.0,36.0,48.0,62.0,86.0,66.0,70.0,74.0,72.0,80.0,58.0,68.0,48.0,72.0,54.0,68.0,62.0,72.0,86.0,76.0,74.0,74.0,44.0,56.0,56.0,66.0,70.0,40.0,68.0,80.0,72.0,68.0,62.0,62.0,74.0,46.0,66.0,72.0,58.0,46.0,64.0,76.0,76.0,96.0,84.0,74.0,48.0,80.0,62.0,68.0,74.0,66.0,54.0,64.0,62.0,64.0,60.0,84.0,60.0,50.0,64.0,72.0,58.0,56.0,64.0,80.0,72.0,50.0,74.0,64.0,70.0,36.0,56.0,70.0,68.0,68.0,68.0,60.0,62.0,70.0,88.0,68.0,48.0,64.0,56.0,74.0,62.0,68.0,64.0,46.0,56.0
54.0,72.0,66.0,68.0,0.0,48.0,58.0,48.0,60.0,66.0,48.0,52.0,26.0,86.0,58.0,58.0,42.0,48.0,64.0,38.0,36.0,40.0,56.0,58.0,44.0,46.0,40.0,54.0,60.0,62.0,50.0,40.0,72.0,40.0,62.0,74.0,68.0,52.0,52.0,48.0,56.0,30.0,34.0,26.0,50.0,50.0,56.0,66.0,54.0,28.0,52.0,60.0,72.0,48.0,62.0,64.0,72.0,74.0,64.0,62.0,54.0,66.0,40.0,66.0,76.0,48.0,68.0,32.0,54.0,24.0,80.0,38.0,56.0,36.0,48.0,40.0,58.0,66.0,36.0,54.0,60.0,60.0,50.0,52.0,60.0,60.0,64.0,42.0,62.0,64.0,52.0,72.0,64.0,56.0,62.0,66.0,64.0,48.0,66.0,48.0
54.0,64.0,58.0,68.0,48.0,0.0,62.0,60.0,76.0,62.0,48.0,56.0,42.0,86.0,70.0,66.0,66.0,64.0,76.0,50.0,36.0,36.0,76.0,42.0,56.0,58.0,60.0,62.0,76.0,74.0,66.0,56.0,64.0,56.0,66.0,74.0,64.0,56.0,56.0,64.0,68.0,50.0,38.0,46.0,50.0,70.0,68.0,58.0,46.0,48.0,64.0,72.0,88.0,84.0,74.0,56.0,84.0,62.0,68.0,74.0,70.0,54.0,68.0,54.0,64.0,56.0,88.0,40.0,54.0,60.0,76.0,46.0,56.0,68.0,60.0,48.0,50.0,78.0,68.0,74.0,64.0,64.0,66.0,52.0,68.0,64.0,60.0,62.0,62.0,84.0,68.0,72.0,68.0,52.0,62.0,54.0,64.0,52.0,70.0,64.0
56.0,62.0,60.0,66.0,58.0,62.0,0.0,58.0,70.0,60.0,50.0,38.0,52.0,48.0,60.0,68.0,64.0,62.0,70.0,56.0,62.0,38.0,66.0,52.0,58.0,56.0,66.0,76.0,70.0,52.0,72.0,54.0,62.0,54.0,64.0,64.0,66.0,62.0,70.0,66.0,62.0,56.0,52.0,64.0,52.0,64.0,66.0,48.0,56.0,58.0,66.0,70.0,90.0,74.0,68.0,62.0,78.0,68.0,78.0,68.0,68.0,68.0,58.0,60.0,70.0,50.0,78.0,50.0,36.0,54.0,82.0,56.0,50.0,58.0,70.0,62.0,56.0,68.0,58.0,64.0,58.0,62.0,60.0,62.0,70.0,58.0,66.0,56.0,60.0,78.0,62.0,70.0,62.0,50.0,40.0,48.0,66.0,66.0,64.0,58.0
66.0,68.0,66.0,64.0,48.0,60.0,58.0,0.0,64.0,66.0,52.0,48.0,42.0,46.0,18.0,70.0,54.0,56.0,40.0,54.0,52.0,36.0,64.0,50.0,64.0,38.0,64.0,66.0,68.0,78.0,74.0,60.0,68.0,56.0,66.0,70.0,64.0,60.0,60.0,52.0,60.0,46.0,46.0,54.0,54.0,62.0,28.0,62.0,62.0,56.0,24.0,56.0,88.0,68.0,30.0,60.0,76.0,70.0,68.0,66.0,70.0,42.0,56.0,54.0,80.0,56.0,76.0,40.0,50.0,48.0,76.0,46.0,24.0,56.0,68.0,32.0,62.0,46.0,56.0,62.0,56.0,64.0,42.0,60.0,60.0,20.0,48.0,54.0,66.0,52.0,60.0,68.0,44.0,60.0,38.0,66.0,40.0,56.0,58.0,56.0
66.0,84.0,78.0,80.0,60.0,76.0,70.0,64.0,0.0,78.0,64.0,64.0,54.0,98.0,66.0,78.0,50.0,44.0,76.0,62.0,64.0,56.0,72.0,70.0,72.0,54.0,68.0,54.0,52.0,86.0,82.0,68.0,84.0,64.0,78.0,86.0,80.0,48.0,72.0,68.0,72.0,58.0,42.0,66.0,66.0,62.0,56.0,78.0,70.0,60.0,68.0,72.0,92.0,68.0,62.0,76.0,76.0,86.0,88.0,74.0,70.0,78.0,52.0,78.0,92.0,56.0,72.0,56.0,66.0,36.0,92.0,62.0,68.0,60.0,64.0,56.0,62.0,74.0,52.0,58.0,72.0,76.0,46.0,68.0,76.0,64.0,80.0,58.0,78.0,72.0,48.0,84.0,76.0,68.0,78.0,78.0,76.0,64.0,78.0,64.0
76.0,78.0,80.0,82.0,66.0,62.0,60.0,66.0,78.0,0.0,70.0,54.0,64.0,84.0,76.0,88.0,72.0,66.0,90.0,76.0,58.0,46.0,86.0,68.0,78.0,56.0,86.0,60.0,90.0,80.0,92.0,74.0,78.0,74.0,84.0,80.0,82.0,70.0,82.0,66.0,82.0,68.0,52.0,64.0,72.0,84.0,66.0,68.0,76.0,78.0,74.0,58.0,110.0,94.0,68.0,78.0,98.0,84.0,78.0,88.0,88.0,80.0,78.0,76.0,90.0,70.0,98.0,50.0,52.0,62.0,98.0,64.0,66.0,78.0,90.0,50.0,76.0,84.0,78.0,84.0,74.0,82.0,76.0,82.0,78.0,62.0,74.0,76.0,80.0,98.0,82.0,86.0,78.0,70.0,60.0,72.0,82.0,58.0,80.0,78.0
50.0,60.0,54.0,36.0,48.0,48.0,50.0,52.0,64.0,70.0,0.0,40.0,42.0,78.0,54.0,42.0,58.0,52.0,56.0,38.0,44.0,40.0,56.0,50.0,48.0,50.0,48.0,66.0,56.0,66.0,38.0,24.0,60.0,28.0,42.0,62.0,44.0,52.0,60.0,60.0,44.0,50.0,42.0,50.0,10.0,54.0,60.0,54.0,38.0,44.0,52.0,64.0,72.0,68.0,62.0,40.0,68.0,62.0,52.0,42.0,34.0,50.0,48.0,58.0,52.0,40.0,68.0,44.0,42.0,48.0,72.0,42.0,48.0,48.0,56.0,52.0,38.0,62.0,48.0,54.0,40.0,40.0,54.0,44.0,64.0,56.0,48.0,34.0,42.0,68.0,48.0,36.0,52.0,40.0,62.0,54.0,60.0,60.0,38.0,48.0
34.0,40.0,50.0,48.0,52.0,56.0,38.0,48.0,64.0,54.0,40.0,0.0,46.0,62.0,50.0,58.0,58.0,56.0,64.0,46.0,56.0,28.0,56.0,42.0,48.0,46.0,56.0,70.0,60.0,54.0,62.0,44.0,44.0,44.0,54.0,38.0,48.0,56.0,64.0,56.0,52.0,50.0,46.0,58.0,42.0,54.0,56.0,30.0,46.0,48.0,60.0,60.0,80.0,68.0,58.0,44.0,68.0,50.0,68.0,58.0,58.0,58.0,48.0,50.0,60.0,40.0,68.0,44.0,22.0,48.0,64.0,50.0,40.0,48.0,64.0,56.0,46.0,58.0,48.0,54.0,40.0,52.0,54.0,52.0,64.0,48.0,56.0,46.0,50.0,72.0,52.0,52.0,52.0,32.0,46.0,42.0,56.0,60.0,54.0,48.0
56.0,66.0,60.0,62.0,26.0,42.0,52.0,42.0,54.0,64.0,42.0,46.0,0.0,80.0,48.0,60.0,44.0,42.0,54.0,44.0,38.0,34.0,58.0,52.0,46.0,36.0,42.0,52.0,54.0,72.0,52.0,50.0,66.0,46.0,56.0,68.0,62.0,54.0,38.0,46.0,50.0,40.0,36.0,32.0,44.0,56.0,46.0,60.0,56.0,26.0,42.0,50.0,66.0,62.0,52.0,58.0,70.0,68.0,66.0,52.0,60.0,60.0,50.0,60.0,70.0,46.0,66.0,34.0,48.0,38.0,74.0,36.0,50.0,46.0,38.0,34.0,56.0,56.0,46.0,52.0,54.0,54.0,44.0,38.0,54.0,54.0,58.0,40.0,56.0,62.0,46.0,66.0,58.0,54.0,56.0,60.0,58.0,50.0,60.0,50.0
80.0,82.0,84.0,86.0,86.0,86.0,48.0,46.0,98.0,84.0,78.0,62.0,80.0,0.0,48.0,96.0,92.0,90.0,74.0,80.0,86.0,58.0,94.0,68.0,86.0,76.0,94.0,104.0,98.0,76.0,100.0,82.0,82.0,82.0,92.0,88.0,86.0,90.0,98.0,90.0,90.0,80.0,80.0,92.0,80.0,88.0,66.0,72.0,80.0,86.0,70.0,94.0,118.0,98.0,64.0,82.0,102.0,88.0,102.0,96.0,96.0,68.0,86.0,72.0,94.0,78.0,106.0,78.0,60.0,82.0,102.0,80.0,46.0,86.0,98.0,70.0,80.0,76.0,86.0,92.0,82.0,90.0,76.0,90.0,94.0,50.0,78.0,84.0,88.0,82.0,90.0,94.0,70.0,74.0,48.0,76.0,70.0,90.0,84.0,82.0
68.0,70.0,68.0,66.0,58.0,70.0,60.0,18.0,66.0,76.0,54.0,50.0,48.0,48.0,0.0,72.0,60.0,58.0,42.0,56.0,62.0,46.0,66.0,52.0,66.0,40.0,62.0,72.0,66.0,80.0,76.0,62.0,70.0,58.0,68.0,72.0,66.0,70.0,66.0,58.0,62.0,56.0,56.0,64.0,56.0,64.0,34.0,64.0,64.0,54.0,38.0,62.0,86.0,66.0,32.0,62.0,78.0,72.0,78.0,64.0,72.0,48.0,58.0,52.0,82.0,58.0,74.0,50.0,52.0,50.0,78.0,56.0,30.0,54.0,66.0,38.0,64.0,40.0,54.0,60.0,58.0,66.0,44.0,58.0,70.0,30.0,58.0,52.0,68.0,50.0,58.0,70.0,46.0,62.0,48.0,68.0,46.0,66.0,56.0,58.0
56.0,78.0,72.0,70.0,58.0,66.0,68.0,70.0,78.0,88.0,42.0,58.0,60.0,96.0,72.0,0.0,68.0,66.0,74.0,48.0,62.0,58.0,54.0,68.0,58.0,68.0,50.0,80.0,70.0,76.0,52.0,46.0,78.0,42.0,60.0,80.0,70.0,70.0,78.0,78.0,62.0,60.0,56.0,52.0,40.0,52.0,78.0,72.0,48.0,54.0,70.0,82.0,74.0,78.0,80.0,54.0,82.0,80.0,82.0,68.0,56.0,72.0,50.0,76.0,74.0,54.0,70.0,62.0,60.0,58.0,90.0,60.0,66.0,50.0,70.0,70.0,60.0,80.0,58.0,60.0,62.0,62.0,68.0,62.0,82.0,74.0,66.0,48.0,64.0,70.0,62.0,70.0,70.0,50.0,80.0,72.0,78.0,74.0,72.0,46.0
52.0,78.0,72.0,74.0,42.0,66.0,64.0,54.0,50.0,72.0,58.0,58.0,44.0,92.0,60.0,68.0,0.0,42.0,70.0,48.0,54.0,46.0,62.0,64.0,58.0,44.0,54.0,52.0,42.0,72.0,68.0,54.0,78.0,50.0,72.0,80.0,74.0,58.0,62.0,58.0,66.0,40.0,44.0,52.0,60.0,44.0,54.0,72.0,60.0,46.0,58.0,62.0,82.0,50.0,60.0,70.0,58.0,80.0,78.0,68.0,52.0,72.0,34.0,72.0,86.0,42.0,54.0,46.0,60.0,34.0,86.0,52.0,62.0,46.0,46.0,50.0,52.0,68.0,30.0,40.0,66.0,70.0,48.0,62.0,66.0,62.0,70.0,48.0,72.0,54.0,42.0,78.0,70.0,62.0,68.0,72.0,70.0,54.0,72.0,54.0
